PanelID,X,Y,Max_Visibi,Average_Da,geometry
17384,-8.863034,38.535364,69,168.0,POINT (-8.863034000000001 38.535364)
45318,-7.497743,40.134386,78,169.0,POINT (-7.497743 40.134386)
30511,-8.641116,41.216627,69,170.0,POINT (-8.641116 41.216627)
28029,-8.623062,41.323836,69,171.0,POINT (-8.623061999999999 41.323836)
6154,-7.923757,37.037164,69,171.0,POINT (-7.923757 37.037164)
31705,-8.67392,41.179195,69,173.0,POINT (-8.673920000000001 41.179195)
20808,-7.925813,40.6776,69,174.0,POINT (-7.925813 40.6776)
1145,-8.414379,40.519596,69,174.0,POINT (-8.414379 40.519596)
22420,-8.444209,41.067089,69,176.0,POINT (-8.444209000000001 41.067089)
17190,-9.13638,38.62873,145,176.0,POINT (-9.136380000000001 38.62873)
6815,-8.667106,37.132394,69,176.0,POINT (-8.667106 37.132394)
30510,-8.641115,41.21661,69,177.0,POINT (-8.641114999999999 41.21661)
28402,-8.462081,41.0568,69,177.0,POINT (-8.462081 41.0568)
30409,-8.655437,41.20053,69,178.0,POINT (-8.655436999999999 41.20053)
15313,-8.585586,41.148523,69,178.0,POINT (-8.585585999999999 41.148523)
22180,-8.630132,40.993763,69,180.0,POINT (-8.630132 40.993763)
27263,-9.427221,38.803605,69,181.0,POINT (-9.427220999999999 38.803605)
32306,-8.565475,41.175922,69,183.0,POINT (-8.565474999999999 41.175922)
9043,-9.175601,38.754527,69,183.0,POINT (-9.175601 38.754527)
21713,-8.483609,41.482421,69,184.0,POINT (-8.483609 41.482421)
26530,-8.193219,41.22347,69,184.0,POINT (-8.193218999999999 41.22347)
26578,-8.239788,41.179631,69,185.0,POINT (-8.239788000000001 41.179631)
31130,-9.170387,38.66898,69,185.0,POINT (-9.170387 38.66898)
11775,-9.317995,38.963882,69,185.0,POINT (-9.317995 38.963882)
30522,-8.63856,41.222463,69,187.0,POINT (-8.63856 41.222463)
3891,-9.399766,38.739472,69,187.0,POINT (-9.399766 38.739472)
22407,-8.422334,41.074959,69,187.0,POINT (-8.422333999999999 41.074959)
30937,-8.664871,41.237705,69,187.0,POINT (-8.664871 41.237705)
32218,-8.558939,41.178646,69,188.0,POINT (-8.558939000000001 41.178646)
29934,-8.012005,40.427416,145,189.0,POINT (-8.012005 40.427416)
31508,-9.127703,38.620222,69,189.0,POINT (-9.127703 38.620222)
28084,-8.62066,41.320444,69,190.0,POINT (-8.620660000000001 41.320444)
5010,-8.423565,40.272299,69,191.0,POINT (-8.423565 40.272299)
5094,-8.46095,40.195136,69,191.0,POINT (-8.46095 40.195136)
21612,-9.217727,38.759,69,191.0,POINT (-9.217727 38.759)
22512,-8.464032,41.074563,69,193.0,POINT (-8.464032 41.074563)
5244,-8.427361,40.27054,69,193.0,POINT (-8.427360999999999 40.27054)
31624,-9.098694,38.767725,63,193.0,POINT (-9.098694 38.767725)
27971,-8.47065,41.283182,69,193.0,POINT (-8.470649999999999 41.283182)
18339,-9.326279,38.854778,69,194.0,POINT (-9.326279 38.854778)
32217,-8.558931,41.178663,69,195.0,POINT (-8.558930999999999 41.178663)
11127,-9.159037,38.838195,75,195.0,POINT (-9.159037 38.838195)
17583,-8.900281,38.526935,69,195.0,POINT (-8.900281 38.526935)
28014,-8.620629,41.320765,69,195.0,POINT (-8.620628999999999 41.320765)
27090,-9.433075,38.811693,69,196.0,POINT (-9.433075000000001 38.811693)
26132,-8.471678,40.788628,69,198.0,POINT (-8.471678000000001 40.788628)
29808,-8.193603,39.445278,145,198.0,POINT (-8.193603 39.445278)
14623,-8.571448,39.655461,69,199.0,POINT (-8.571448 39.655461)
49297,-8.929794,38.585851,88,199.0,POINT (-8.929793999999999 38.585851)
30939,-8.664897,41.237687,69,199.0,POINT (-8.664897 41.237687)
13512,-9.230822,38.701208,69,199.0,POINT (-9.230822 38.701208)
19599,-8.545387,39.478069,69,200.0,POINT (-8.545387 39.478069)
21611,-9.217942,38.758942,69,201.0,POINT (-9.217942000000001 38.758942)
17344,-8.89042,38.53,89,201.0,POINT (-8.890420000000001 38.53)
31011,-8.639211,41.222279,69,201.0,POINT (-8.639211 41.222279)
48134,-8.711017,39.540986,109,201.0,POINT (-8.711017 39.540986)
17500,-8.896268,38.527457,69,202.0,POINT (-8.896267999999999 38.527457)
23767,-9.176292,38.705427,69,202.0,POINT (-9.176292 38.705427)
22217,-7.916035,38.57333,69,203.0,POINT (-7.916035 38.57333)
22441,-8.450858,41.072291,69,203.0,POINT (-8.450858 41.072291)
28256,-8.648054,41.100503,69,203.0,POINT (-8.648054 41.100503)
22721,-8.44516,41.064655,69,204.0,POINT (-8.44516 41.064655)
1826,-9.146843,38.687662,69,204.0,POINT (-9.146843000000001 38.687662)
3414,-8.383628,41.553569,69,204.0,POINT (-8.383628 41.553569)
6326,-7.248874,40.554173,145,204.0,POINT (-7.248874 40.554173)
32071,-9.234222,38.76162,69,205.0,POINT (-9.234222000000001 38.76162)
12567,-8.681232,41.227078,69,205.0,POINT (-8.681232 41.227078)
19362,-8.494685,40.894025,69,206.0,POINT (-8.494685 40.894025)
27903,-8.502247,41.339528,69,207.0,POINT (-8.502247000000001 41.339528)
14622,-8.571445,39.655455,69,207.0,POINT (-8.571445000000001 39.655455)
17343,-8.89042,38.53,89,207.0,POINT (-8.890420000000001 38.53)
21610,-9.217947,38.758941,69,207.0,POINT (-9.217947000000001 38.758941)
27579,-8.533115,40.891195,69,208.0,POINT (-8.533115 40.891195)
25081,-9.113719,38.75586,69,208.0,POINT (-9.113719 38.75586)
26153,-8.465187,40.849573,69,208.0,POINT (-8.465187 40.849573)
3417,-8.385927,41.555848,69,208.0,POINT (-8.385927000000001 41.555848)
7591,-9.105902,38.773957,69,208.0,POINT (-9.105902 38.773957)
22372,-8.466789,41.10225,69,209.0,POINT (-8.466789 41.10225)
22467,-8.401369,41.067848,69,209.0,POINT (-8.401369000000001 41.067848)
30501,-8.646984,41.208206,69,209.0,POINT (-8.646984 41.208206)
21281,-9.150485,38.721214,69,210.0,POINT (-9.150485 38.721214)
1828,-9.14693,38.687803,69,211.0,POINT (-9.146929999999999 38.687803)
27904,-8.482888,41.367309,69,211.0,POINT (-8.482888000000001 41.367309)
26683,-8.345647,41.289398,69,211.0,POINT (-8.345647 41.289398)
19333,-8.494492,40.894033,75,211.0,POINT (-8.494491999999999 40.894033)
16868,-8.775545,41.410831,69,211.0,POINT (-8.775544999999999 41.410831)
25769,-8.665488,41.255852,69,211.0,POINT (-8.665488 41.255852)
27645,-8.6051,40.983745,69,212.0,POINT (-8.6051 40.983745)
26550,-8.291955,41.10211,69,212.0,POINT (-8.291955 41.10211)
26531,-8.193223,41.223471,69,212.0,POINT (-8.193223 41.223471)
4880,-8.461962,40.212038,69,212.0,POINT (-8.461962 40.212038)
47683,-8.311947,41.37877,78,212.0,POINT (-8.311947 41.37877)
22421,-8.444259,41.067101,69,213.0,POINT (-8.444259000000001 41.067101)
30187,-8.164035,41.44493,145,213.0,POINT (-8.164035 41.44493)
45289,-8.58247,39.26215,69,213.0,POINT (-8.582470000000001 39.26215)
22466,-8.401369,41.067848,69,214.0,POINT (-8.401369000000001 41.067848)
26551,-8.291957,41.102115,69,215.0,POINT (-8.291957 41.102115)
19598,-8.545373,39.47807,69,216.0,POINT (-8.545373 39.47807)
2460,-8.180009,41.249844,69,217.0,POINT (-8.180009 41.249844)
24286,-9.150239,38.792129,69,218.0,POINT (-9.150238999999999 38.792129)
2226,-9.124996,38.782102,89,218.0,POINT (-9.124995999999999 38.782102)
15092,-8.607257,41.144034,69,218.0,POINT (-8.607257000000001 41.144034)
5116,-8.407605,40.20569,69,218.0,POINT (-8.407605 40.20569)
6906,-8.687811,37.10054,69,219.0,POINT (-8.687811 37.10054)
19499,-7.655447,37.121095,69,219.0,POINT (-7.655447 37.121095)
21684,-9.218375,38.758826,69,220.0,POINT (-9.218375 38.758826)
19630,-8.538227,39.479556,69,220.0,POINT (-8.538226999999999 39.479556)
26633,-8.305168,41.131361,69,220.0,POINT (-8.305168 41.131361)
22722,-8.445163,41.064662,69,221.0,POINT (-8.445163000000001 41.064662)
22527,-8.493046,41.131211,69,221.0,POINT (-8.493046 41.131211)
17275,-9.104389,38.479229,69,222.0,POINT (-9.104388999999999 38.479229)
22185,-8.630125,40.993852,69,222.0,POINT (-8.630125 40.993852)
47891,-8.563625,40.924655,78,223.0,POINT (-8.563625 40.924655)
31153,-9.190474,38.663925,69,224.0,POINT (-9.190474 38.663925)
48878,-8.184439,37.538441,145,224.0,POINT (-8.184438999999999 37.538441)
2840,-8.626313,41.523682,69,225.0,POINT (-8.626313 41.523682)
21712,-8.483616,41.482421,69,226.0,POINT (-8.483616 41.482421)
291,-9.359227,38.69187,71,226.0,POINT (-9.359227000000001 38.69187)
22395,-8.401862,41.071821,69,226.0,POINT (-8.401861999999999 41.071821)
12870,-8.58256,38.681001,69,227.0,POINT (-8.582560000000001 38.681001)
11808,-8.603427,41.218071,69,227.0,POINT (-8.603427 41.218071)
5091,-8.415017,40.229147,69,228.0,POINT (-8.415017000000001 40.229147)
16959,-8.698491,39.270552,69,229.0,POINT (-8.698491000000001 39.270552)
18073,-9.344087,38.793518,69,230.0,POINT (-9.344087 38.793518)
31161,-9.200089,38.664626,69,230.0,POINT (-9.200089 38.664626)
46280,-9.148517,38.725284,69,231.0,POINT (-9.148517 38.725284)
5221,-8.511409,40.186331,69,231.0,POINT (-8.511409 40.186331)
27089,-9.43308,38.811693,69,232.0,POINT (-9.43308 38.811693)
4831,-7.49402,39.821883,69,232.0,POINT (-7.49402 39.821883)
28189,-8.501787,41.01333,69,232.0,POINT (-8.501787 41.01333)
31131,-9.170362,38.668881,69,232.0,POINT (-9.170362000000001 38.668881)
26547,-8.293902,41.117218,69,233.0,POINT (-8.293901999999999 41.117218)
16784,-8.738229,41.389111,69,233.0,POINT (-8.738229 41.389111)
19724,-8.401517,39.602799,69,234.0,POINT (-8.401517 39.602799)
4707,-7.497112,39.833116,75,234.0,POINT (-7.497112 39.833116)
30523,-8.638575,41.222457,69,235.0,POINT (-8.638574999999999 41.222457)
27580,-8.533103,40.891192,69,235.0,POINT (-8.533103000000001 40.891192)
30919,-8.754137,41.373383,69,236.0,POINT (-8.754137 41.373383)
49201,-7.90257,40.655489,88,236.0,POINT (-7.90257 40.655489)
11769,-9.322803,38.967834,69,236.0,POINT (-9.322803 38.967834)
26594,-8.375357,41.052455,69,236.0,POINT (-8.375356999999999 41.052455)
31012,-8.639183,41.22229,69,236.0,POINT (-8.639182999999999 41.22229)
25913,-8.529587,41.277584,69,237.0,POINT (-8.529586999999999 41.277584)
27160,-9.322956,38.831973,69,237.0,POINT (-9.322956 38.831973)
27555,-9.437465,38.800075,69,238.0,POINT (-9.437465 38.800075)
48093,-8.492894,40.886817,145,239.0,POINT (-8.492894 40.886817)
6337,-7.248963,40.554218,145,240.0,POINT (-7.248963 40.554218)
22186,-8.62271,40.984694,69,240.0,POINT (-8.62271 40.984694)
2138,-9.12874,38.76787,69,240.0,POINT (-9.128740000000001 38.76787)
31584,-8.681187,41.180706,118,240.0,POINT (-8.681187 41.180706)
32072,-9.234222,38.76162,69,241.0,POINT (-9.234222000000001 38.76162)
27139,-9.328492,38.867279,69,241.0,POINT (-9.328492000000001 38.867279)
3416,-8.385937,41.555812,69,242.0,POINT (-8.385937 41.555812)
4828,-7.500493,39.822051,69,242.0,POINT (-7.500493 39.822051)
45086,-9.197101,38.761712,69,243.0,POINT (-9.197101 38.761712)
31526,-9.150167,38.636558,69,244.0,POINT (-9.150167 38.636558)
25882,-8.580579,41.258083,69,244.0,POINT (-8.580579 41.258083)
16869,-8.775548,41.410833,69,244.0,POINT (-8.775548000000001 41.410833)
14625,-8.578999,39.658615,69,245.0,POINT (-8.578999 39.658615)
19898,-8.502306,41.201151,69,245.0,POINT (-8.502306000000001 41.201151)
24284,-9.150221,38.792556,69,246.0,POINT (-9.150221 38.792556)
3231,-8.384125,41.553304,69,246.0,POINT (-8.384124999999999 41.553304)
22528,-8.493044,41.131213,69,246.0,POINT (-8.493043999999999 41.131213)
31497,-9.127972,38.620413,69,246.0,POINT (-9.127972 38.620413)
31008,-8.641005,41.216593,69,246.0,POINT (-8.641005 41.216593)
17902,-9.307145,38.788904,69,247.0,POINT (-9.307145 38.788904)
26535,-8.315317,41.195543,69,247.0,POINT (-8.315317 41.195543)
22410,-8.391755,41.052583,69,247.0,POINT (-8.391755 41.052583)
22227,-7.919577,38.565211,69,248.0,POINT (-7.919577 38.565211)
2897,-9.081394,38.65943,69,248.0,POINT (-9.081394 38.65943)
26584,-8.24768,41.139447,69,249.0,POINT (-8.247680000000001 41.139447)
17167,-9.099145,38.643401,69,249.0,POINT (-9.099145 38.643401)
31194,-9.170177,38.668912,69,249.0,POINT (-9.170177000000001 38.668912)
49303,-8.230232,40.686875,88,250.0,POINT (-8.230232000000001 40.686875)
25083,-9.113711,38.755877,69,250.0,POINT (-9.113711 38.755877)
46987,-8.634685,40.635621,69,250.0,POINT (-8.634684999999999 40.635621)
22511,-8.464026,41.074562,69,250.0,POINT (-8.464026 41.074562)
31006,-8.641002,41.21662,69,250.0,POINT (-8.641002 41.21662)
22336,-8.528327,41.105353,69,251.0,POINT (-8.528327000000001 41.105353)
32600,-8.421515,41.313672,69,252.0,POINT (-8.421514999999999 41.313672)
22408,-8.422334,41.074959,69,253.0,POINT (-8.422333999999999 41.074959)
22431,-8.414006,41.032246,69,253.0,POINT (-8.414006000000001 41.032246)
1137,-8.444818,40.576416,89,253.0,POINT (-8.444818 40.576416)
32570,-8.398715,41.291408,69,254.0,POINT (-8.398714999999999 41.291408)
31163,-9.200198,38.66461,69,254.0,POINT (-9.200198 38.66461)
28015,-8.61983,41.33522,69,255.0,POINT (-8.61983 41.33522)
30874,-8.754043,41.37345,69,255.0,POINT (-8.754042999999999 41.37345)
21726,-8.454371,41.523609,69,255.0,POINT (-8.454371 41.523609)
26725,-8.374321,41.276593,69,256.0,POINT (-8.374321 41.276593)
26751,-8.338536,41.293672,69,256.0,POINT (-8.338536 41.293672)
26641,-8.233166,41.156932,69,256.0,POINT (-8.233166000000001 41.156932)
14627,-8.579473,39.654391,69,256.0,POINT (-8.579473 39.654391)
30010,-9.15504,38.655047,145,257.0,POINT (-9.15504 38.655047)
32599,-8.421494,41.31366,69,258.0,POINT (-8.421493999999999 41.31366)
22755,-8.507884,41.164214,69,258.0,POINT (-8.507884000000001 41.164214)
26527,-8.263726,41.185673,69,259.0,POINT (-8.263726 41.185673)
5549,-8.431456,40.184844,69,259.0,POINT (-8.431456000000001 40.184844)
26170,-8.483208,40.82795,69,260.0,POINT (-8.483207999999999 40.82795)
17367,-8.861826,38.535517,69,261.0,POINT (-8.861826000000001 38.535517)
23527,-9.106034,38.774437,69,262.0,POINT (-9.106033999999999 38.774437)
14629,-8.571478,39.654726,69,262.0,POINT (-8.571478000000001 39.654726)
28073,-8.596207,41.339498,69,263.0,POINT (-8.596207 41.339498)
31775,-8.654343,41.188002,69,263.0,POINT (-8.654343000000001 41.188002)
5125,-8.456069,40.214407,69,264.0,POINT (-8.456068999999999 40.214407)
26123,-8.46843,40.817047,69,264.0,POINT (-8.46843 40.817047)
19870,-8.553961,41.227928,89,264.0,POINT (-8.553960999999999 41.227928)
27091,-9.406157,38.817575,69,265.0,POINT (-9.406157 38.817575)
27308,-9.291045,38.748215,69,268.0,POINT (-9.291045 38.748215)
32551,-8.47141,40.877626,69,269.0,POINT (-8.471410000000001 40.877626)
19334,-8.494492,40.894034,75,269.0,POINT (-8.494491999999999 40.894034)
5976,-7.928832,37.017442,69,270.0,POINT (-7.928832 37.017442)
45257,-8.929246,39.747854,69,270.0,POINT (-8.929245999999999 39.747854)
32777,-8.576863,41.04136,69,271.0,POINT (-8.576862999999999 41.04136)
4419,-9.420177,38.698368,69,271.0,POINT (-9.420177000000001 38.698368)
49255,-8.664516,37.799306,88,272.0,POINT (-8.664516000000001 37.799306)
31849,-8.685337,41.188221,69,273.0,POINT (-8.685337000000001 41.188221)
22448,-8.514761,41.078138,69,273.0,POINT (-8.514761 41.078138)
32571,-8.398737,41.291397,69,273.0,POINT (-8.398737000000001 41.291397)
29951,-7.907961,40.652985,145,273.0,POINT (-7.907961 40.652985)
46590,-8.757989,41.377499,69,274.0,POINT (-8.757989 41.377499)
27889,-8.369349,41.338666,69,277.0,POINT (-8.369349 41.338666)
27574,-8.58989,40.974257,69,277.0,POINT (-8.58989 40.974257)
30941,-8.665024,41.237578,69,278.0,POINT (-8.665024000000001 41.237578)
22446,-8.401256,41.070936,69,280.0,POINT (-8.401256 41.070936)
26154,-8.465186,40.849575,69,281.0,POINT (-8.465185999999999 40.849575)
22447,-8.401256,41.070936,69,281.0,POINT (-8.401256 41.070936)
32776,-8.576852,41.04138,69,282.0,POINT (-8.576852000000001 41.04138)
6563,-8.282789,41.444362,69,282.0,POINT (-8.282788999999999 41.444362)
32230,-8.492468,41.073831,69,282.0,POINT (-8.492468000000001 41.073831)
26707,-8.399422,41.251784,69,282.0,POINT (-8.399421999999999 41.251784)
32229,-8.492444,41.073831,69,283.0,POINT (-8.492444000000001 41.073831)
46233,-8.53,40.81041,69,283.0,POINT (-8.529999999999999 40.81041)
46234,-8.530002,40.810409,69,283.0,POINT (-8.530002 40.810409)
27957,-8.477456,41.257305,69,283.0,POINT (-8.477456 41.257305)
10947,-8.107992,37.074738,69,284.0,POINT (-8.107991999999999 37.074738)
45406,-9.196698,38.761546,69,284.0,POINT (-9.196698 38.761546)
25921,-8.600702,41.255734,69,284.0,POINT (-8.600702 41.255734)
5412,-8.396968,40.185196,69,285.0,POINT (-8.396967999999999 40.185196)
27586,-8.575011,40.926726,69,285.0,POINT (-8.575011 40.926726)
27573,-8.58989,40.974257,69,286.0,POINT (-8.58989 40.974257)
16226,-8.639339,41.165466,69,286.0,POINT (-8.639339 41.165466)
26655,-8.237936,41.168759,69,286.0,POINT (-8.237935999999999 41.168759)
6724,-8.285702,41.460053,69,287.0,POINT (-8.285702000000001 41.460053)
28338,-8.600183,41.111735,69,287.0,POINT (-8.600182999999999 41.111735)
26117,-8.468257,40.840425,69,288.0,POINT (-8.468256999999999 40.840425)
29070,-8.570755,40.801057,69,289.0,POINT (-8.570755 40.801057)
19705,-8.404647,39.603044,69,290.0,POINT (-8.404647000000001 39.603044)
47141,-9.161058,38.724126,61,292.0,POINT (-9.161058000000001 38.724126)
47489,-8.469789,41.319471,145,293.0,POINT (-8.469789 41.319471)
32364,-8.678139,40.587769,69,294.0,POINT (-8.678139 40.587769)
15380,-8.586045,41.15552,69,294.0,POINT (-8.586045 41.15552)
22867,-8.55948,41.181352,69,294.0,POINT (-8.559480000000001 41.181352)
27881,-8.468737,41.346636,69,295.0,POINT (-8.468737000000001 41.346636)
26141,-8.464515,40.853422,69,296.0,POINT (-8.464515 40.853422)
11771,-9.335664,38.978127,69,297.0,POINT (-9.335664 38.978127)
3138,-8.425502,41.551554,69,298.0,POINT (-8.425502 41.551554)
20819,-7.911718,40.648039,69,299.0,POINT (-7.911718 40.648039)
1148,-8.414455,40.51957,69,300.0,POINT (-8.414455 40.51957)
21715,-8.364011,41.574187,69,300.0,POINT (-8.364011 41.574187)
27126,-9.437734,38.826217,69,301.0,POINT (-9.437734000000001 38.826217)
29255,-9.137909,38.711717,69,301.0,POINT (-9.137909000000001 38.711717)
17368,-8.861824,38.535518,69,302.0,POINT (-8.861824 38.535518)
27093,-9.40321,38.81693,69,303.0,POINT (-9.40321 38.81693)
2154,-9.126837,38.769664,69,303.0,POINT (-9.126837 38.769664)
31575,-8.624019,41.234316,118,303.0,POINT (-8.624019000000001 41.234316)
8415,-9.190108,38.747958,69,303.0,POINT (-9.190108 38.747958)
21683,-9.21838,38.758825,69,304.0,POINT (-9.21838 38.758825)
32151,-8.391916,41.546231,69,304.0,POINT (-8.391916 41.546231)
16872,-8.744374,41.405519,69,305.0,POINT (-8.744374000000001 41.405519)
48047,-8.706081,41.259252,145,305.0,POINT (-8.706080999999999 41.259252)
4708,-7.497112,39.833116,75,305.0,POINT (-7.497112 39.833116)
6725,-8.285698,41.460053,69,305.0,POINT (-8.285698 41.460053)
22496,-8.488813,41.090728,69,305.0,POINT (-8.488813 41.090728)
26595,-8.37536,41.052462,69,307.0,POINT (-8.375360000000001 41.052462)
27843,-8.603678,40.983872,69,307.0,POINT (-8.603678 40.983872)
2186,-9.128135,38.765505,69,308.0,POINT (-9.128135 38.765505)
17166,-9.099195,38.643354,69,308.0,POINT (-9.099195 38.643354)
22405,-8.407139,41.073685,69,308.0,POINT (-8.407139000000001 41.073685)
31859,-8.693575,41.187441,69,308.0,POINT (-8.693574999999999 41.187441)
31232,-9.157724,38.679502,69,309.0,POINT (-9.157724 38.679502)
17854,-9.385696,38.799232,69,309.0,POINT (-9.385695999999999 38.799232)
27127,-9.437704,38.826225,69,309.0,POINT (-9.437704 38.826225)
31195,-9.170169,38.668915,69,310.0,POINT (-9.170169 38.668915)
252,-9.445208,38.730747,71,310.0,POINT (-9.445207999999999 38.730747)
17450,-8.817814,38.546003,69,310.0,POINT (-8.817814 38.546003)
7881,-9.141955,38.715424,69,311.0,POINT (-9.141954999999999 38.715424)
7889,-9.141955,38.715424,69,311.0,POINT (-9.141954999999999 38.715424)
22730,-8.416334,41.076608,69,313.0,POINT (-8.416334000000001 41.076608)
3104,-8.412233,41.54933,69,313.0,POINT (-8.412233000000001 41.54933)
26126,-8.464724,40.853449,69,313.0,POINT (-8.464724 40.853449)
17855,-9.385684,38.799241,69,313.0,POINT (-9.385683999999999 38.799241)
21741,-8.404332,41.534796,69,314.0,POINT (-8.404332 41.534796)
49085,-8.629158,40.648758,69,314.0,POINT (-8.629158 40.648758)
12869,-8.582479,38.680841,69,315.0,POINT (-8.582478999999999 38.680841)
21740,-8.404329,41.534793,69,315.0,POINT (-8.404329000000001 41.534793)
22102,-8.520084,41.088984,69,315.0,POINT (-8.520084000000001 41.088984)
19602,-8.545678,39.487059,69,316.0,POINT (-8.545678000000001 39.487059)
22216,-7.917548,38.573225,69,316.0,POINT (-7.917548 38.573225)
26541,-8.298175,41.121933,69,316.0,POINT (-8.298175000000001 41.121933)
2137,-9.12875,38.76786,69,318.0,POINT (-9.12875 38.76786)
17903,-9.307132,38.788911,69,318.0,POINT (-9.307131999999999 38.788911)
27651,-8.463453,41.008077,69,320.0,POINT (-8.463452999999999 41.008077)
31178,-9.200063,38.664524,69,320.0,POINT (-9.200063 38.664524)
26585,-8.247678,41.139444,69,320.0,POINT (-8.247678000000001 41.139444)
27948,-8.449638,41.353347,69,321.0,POINT (-8.449638 41.353347)
22406,-8.407139,41.073685,69,322.0,POINT (-8.407139000000001 41.073685)
2856,-8.623275,41.537023,69,323.0,POINT (-8.623275 41.537023)
5090,-8.415016,40.229148,69,323.0,POINT (-8.415016 40.229148)
22065,-8.404965,41.535216,69,323.0,POINT (-8.404965000000001 41.535216)
