ordem,nivel,cod_dim2,Zona Geográfica,População residente - Total,População residente - H,População residente - M,População presente - Total,População presente - H,População presente - M,Famílias - Clássicas ,Famílias - Institucionais,Núcleos familiares ,Alojamentos familiares - Total ,Alojamentos familiares - Clássicos,Alojamentos familiares - Não clássicos,Alojamentos colectivos,Edifícios clássicos
31666000,6,31224,Lousado,4057,2009,2048,4037,1978,2059,1314,1,1243,1525,1525,0,1,1249
31782000,6,31225,Mogege,1943,950,993,1876,912,964,637,0,597,752,751,1,0,614
31837000,6,31226,Mouquim,1266,627,639,1234,606,628,419,0,399,486,486,0,0,445
31896000,6,31227,Nine,2974,1453,1521,2904,1414,1490,953,0,922,1203,1203,0,0,1052
32013000,6,31228,Novais,1124,554,570,1086,537,549,358,0,357,440,440,0,0,386
32059000,6,31229,Outiz,913,412,501,889,392,497,270,1,253,339,339,0,1,309
32101000,6,31230,Pedome,2120,1052,1068,2031,997,1034,726,0,661,904,904,0,0,712
32172000,6,31231,Portela,585,297,288,562,279,283,177,0,172,212,211,1,0,194
32210000,6,31232,Pousada de Saramagos,2234,1084,1150,2172,1042,1130,745,0,694,885,885,0,0,574
32261000,6,31233,Requião,3376,1660,1716,3280,1611,1669,1104,1,1037,1296,1296,0,1,1035
32353000,6,31234,Riba de Ave,3425,1627,1798,3322,1561,1761,1225,1,1087,1531,1528,3,2,992
32430000,6,31235,Ribeirão,8828,4344,4484,8614,4181,4433,2842,1,2647,3351,3345,6,2,2525
32659000,6,31236,Ruivães,1877,927,950,1815,888,927,633,0,611,800,799,1,0,673
32739000,6,31237,Arnoso (Santa Eulália),1111,538,573,1108,532,576,360,0,340,427,427,0,0,381
32793000,6,31238,Arnoso (Santa Maria),2008,997,1011,1934,945,989,638,1,613,809,809,0,1,643
32862000,6,31239,Oliveira (Santa Maria),3420,1681,1739,3317,1611,1706,1186,0,1086,1422,1422,0,0,1084
32954000,6,31240,Vale (São Cosme),3032,1494,1538,2898,1405,1493,967,0,949,1123,1123,0,0,962
33068000,6,31241,Vale (São Martinho),2081,1022,1059,2019,982,1037,655,1,640,774,773,1,1,670
33139000,6,31242,Oliveira (São Mateus),2714,1300,1414,2632,1249,1383,958,1,856,1195,1195,0,1,913
33225000,6,31243,Seide (São Miguel),1171,565,606,1144,544,600,391,0,374,454,454,0,0,406
33264000,6,31244,Seide (São Paio),371,177,194,374,181,193,129,0,116,173,173,0,1,153
33289000,6,31245,Sezures,497,237,260,487,230,257,156,0,149,188,188,0,0,170
33313000,6,31246,Telhado,1784,869,915,1724,824,900,565,1,549,654,653,1,1,580
33381000,6,31247,Vermoim,2930,1435,1495,2820,1354,1466,996,1,913,1208,1208,0,1,851
33474000,6,31248,Vila Nova de Famalicão,8478,3947,4531,8324,3856,4468,3241,2,2576,4223,4223,0,8,1119
33559000,6,31249,Vilarinho das Cambas,1366,680,686,1313,653,660,413,0,410,499,496,3,0,410
33598000,6,31401,Santa Eulália,5619,2771,2848,5379,2631,2748,1827,1,1727,2057,2055,2,1,1417
33681000,6,31402,Caldas de Vizela (São João),3411,1635,1776,3310,1576,1734,1170,0,1054,1345,1344,1,2,896
33742000,6,31403,Caldas de Vizela (São Miguel),7222,3495,3727,6987,3355,3632,2508,3,2262,2929,2925,4,3,1454
33827000,6,31404,Infias,1840,912,928,1789,885,904,613,0,571,705,705,0,0,510
33871000,6,31405,Tagilde,1861,936,925,1829,914,915,555,0,550,632,631,1,0,489
33912000,6,31406,Vizela (Santo Adrião),2280,1142,1138,2201,1094,1107,728,0,693,837,835,2,0,631
33949000,6,31407,Vizela (São Paio),1503,762,741,1459,736,723,464,0,444,537,537,0,0,418
33984000,6,131401,Agrela,1584,754,830,1566,735,831,511,0,500,613,613,0,0,553
34040000,6,131402,Água Longa,2207,1081,1126,2151,1036,1115,746,0,691,917,917,0,0,829
34132000,6,131404,Areias,2454,1168,1286,2371,1118,1253,849,1,798,1036,1036,0,1,871
34191000,6,131405,Aves,8458,4075,4383,8226,3912,4314,3095,4,2705,3717,3714,3,8,2294
34341000,6,131406,Burgães,2097,1013,1084,2052,985,1067,710,0,656,850,850,0,0,764
34397000,6,131407,Carreira,1110,526,584,1078,512,566,372,1,348,434,434,0,1,409
34428000,6,131410,Guimarei,738,358,380,713,343,370,257,0,231,315,315,0,1,280
34458000,6,131411,Lama,1393,655,738,1349,624,725,489,0,443,572,572,0,0,479
34490000,6,131412,Lamelas,922,435,487,893,415,478,317,1,284,385,385,0,1,365
34532000,6,131413,Monte Córdova,3958,1957,2001,3832,1877,1955,1389,1,1246,1676,1672,4,1,1504
34639000,6,131415,Palmeira,1321,617,704,1301,602,699,458,0,421,536,536,0,0,445
34676000,6,131416,Rebordões,3416,1641,1775,3341,1598,1743,1201,0,1133,1456,1456,0,0,1252
34745000,6,131417,Refojos de Riba de Ave,962,456,506,916,430,486,326,0,300,394,394,0,0,366
34798000,6,131418,Reguenga,1596,760,836,1562,740,822,530,0,519,648,648,0,0,556
34860000,6,131419,Roriz,3665,1791,1874,3566,1722,1844,1238,3,1167,1359,1356,3,3,1108
34942000,6,131420,Couto (Santa Cristina),4064,1944,2120,3990,1889,2101,1437,3,1308,1638,1637,1,3,1331
35013000,6,131422,Santo Tirso,14107,6599,7508,13757,6378,7379,5051,12,4339,6244,6243,1,18,3161
35198000,6,131424,Negrelos (São Mamede),2145,1058,1087,2101,1023,1078,692,0,671,795,795,0,0,714
35232000,6,131426,Campo (São Martinho),3470,1683,1787,3388,1631,1757,1206,1,1130,1383,1383,0,2,899
35275000,6,131427,Couto (São Miguel),1222,582,640,1199,572,627,433,0,388,512,512,0,0,408
35299000,6,131429,São Salvador do Campo,1194,587,607,1169,570,599,379,0,380,444,444,0,0,345
35326000,6,131430,Negrelos (São Tomé),4032,1923,2109,3889,1831,2058,1458,0,1335,1748,1747,1,1,1318
35399000,6,131431,Sequeiró,1627,797,830,1564,761,803,557,1,511,654,654,0,1,574
35433000,6,131432,Vilarinho,3788,1874,1914,3656,1792,1864,1257,0,1207,1374,1365,9,0,1105
35492000,6,131801,Alvarelhos,3151,1553,1598,3049,1491,1558,985,0,988,1137,1135,2,0,1032
35590000,6,131802,Bougado (Santiago),6422,3133,3289,6261,3034,3227,2064,0,2012,2425,2422,3,1,1993
35737000,6,131803,Bougado (São Martinho),15190,7205,7985,14627,6867,7760,5326,3,4718,6455,6446,9,7,3021
35992000,6,131804,Coronado (São Mamede),4292,2106,2186,4149,2010,2139,1408,1,1338,1666,1663,3,2,1297
36090000,6,131805,Coronado (São Romão),4827,2341,2486,4660,2226,2434,1634,1,1505,2039,2027,12,1,1046
36160000,6,131806,Covelas,1536,753,783,1508,729,779,495,0,485,558,553,5,0,484
36219000,6,131807,Guidões,1659,804,855,1586,757,829,546,0,506,618,618,0,0,524
36280000,6,131808,Muro,1922,918,1004,1857,887,970,627,0,603,719,719,0,0,625
36344000,6,10701,Anta,10363,4934,5429,10142,4786,5356,3758,2,3283,4643,4643,0,2,2657
36542000,6,10702,Espinho,9832,4535,5297,9707,4459,5248,4220,1,3058,6292,6291,1,16,2491
36781000,6,10703,Guetim,1403,665,738,1363,642,721,484,0,458,568,568,0,0,445
36816000,6,10704,Paramos,3515,1731,1784,3434,1689,1745,1218,1,1112,1482,1481,1,2,1288
36908000,6,10705,Silvalde,6673,3247,3426,6562,3161,3401,2337,1,2096,2771,2770,1,2,2008
37056000,6,130401,Covelo,1647,819,828,1607,797,810,546,1,514,616,616,0,1,504
37096000,6,130402,Fânzeres,23108,11232,11876,22353,10750,11603,8365,6,7290,10003,10002,1,7,4241
37251000,6,130403,Foz do Sousa,6054,2969,3085,5848,2824,3024,1996,0,1908,2335,2335,0,0,1905
37317000,6,130404,Jovim,7146,3546,3600,6961,3411,3550,2433,2,2250,2775,2775,0,3,1965
37441000,6,130405,Lomba,1505,730,775,1457,710,747,496,1,459,773,773,0,2,699
37486000,6,130406,Medas,2129,1053,1076,2040,985,1055,709,0,660,832,832,0,1,722
37543000,6,130407,Melres,3691,1872,1819,3579,1778,1801,1133,0,1128,1317,1317,0,0,1202
37619000,6,130408,Rio Tinto,50713,23921,26792,48848,22775,26073,19608,7,16169,23846,23844,2,9,9171
37981000,6,130409,Gondomar (São Cosme),27047,13068,13979,26096,12479,13617,9813,5,8601,11470,11467,3,7,5651
38216000,6,130410,São Pedro da Cova,16478,8155,8323,15973,7823,8150,5753,0,5233,6597,6583,14,0,4117
38388000,6,130411,Valbom,14407,6880,7527,14042,6645,7397,5469,4,4583,6596,6596,0,5,3215
38524000,6,130412,Baguim do Monte (Rio Tinto),14102,6762,7340,13460,6396,7064,5130,2,4555,6276,6276,0,2,3167
38653000,6,130601,Águas Santas,27470,13110,14360,26503,12514,13989,10349,9,8705,12164,12143,21,12,4495
38946000,6,130602,Barca,2633,1247,1386,2572,1201,1371,940,0,836,1040,1040,0,0,834
39000000,6,130603,Folgosa,3704,1833,1871,3650,1805,1845,1273,2,1151,1538,1538,0,2,1313
39100000,6,130604,Gemunde,5215,2529,2686,5090,2440,2650,1846,1,1651,2111,2110,1,1,1131
39168000,6,130605,Gondim,2208,1062,1146,2170,1036,1134,732,0,688,819,818,1,0,623
39212000,6,130606,Gueifães,11964,5712,6252,11516,5439,6077,4480,3,3812,5075,5073,2,3,2500
39344000,6,130607,Maia,12406,5834,6572,11885,5544,6341,4798,2,3869,5692,5689,3,4,1396
39465000,6,130608,Milheirós,4861,2350,2511,4707,2247,2460,1747,1,1548,1991,1991,0,1,1263
39534000,6,130609,Moreira,12890,6248,6642,12437,5966,6471,4811,2,4100,5823,5821,2,7,2459
39706000,6,130610,Nogueira,5473,2621,2852,5288,2498,2790,2001,3,1744,2387,2384,3,4,1244
39794000,6,130611,Avioso (Santa Maria),4513,2196,2317,4364,2108,2256,1652,1,1383,1989,1986,3,2,787
39871000,6,130612,Avioso (São Pedro),3826,1862,1964,3937,1922,2015,1442,0,1218,1792,1791,1,1,823
39929000,6,130613,São Pedro Fins,1837,901,936,1828,891,937,595,1,565,727,726,1,1,555
39980000,6,130614,Silva Escura,2507,1207,1300,2464,1176,1288,843,0,764,992,991,1,0,720
40036000,6,130615,Vermoim,15764,7607,8157,15146,7228,7918,5840,2,4919,6698,6698,0,2,2319
40202000,6,130616,Vila Nova da Telha,5886,2839,3047,5625,2688,2937,2094,6,1843,2575,2573,2,6,1762
40286000,6,130617,Pedrouços,12149,5697,6452,12009,5611,6398,4825,6,3759,6201,6199,2,7,2588
40433000,6,130801,Custóias,18650,9287,9363,18182,8992,9190,6639,8,5747,7596,7594,2,3,3885
40616000,6,130802,Guifões,9495,4552,4943,9225,4370,4855,3621,3,3047,4139,4137,2,3,2590
40718000,6,130803,Lavra,10033,4861,5172,9554,4575,4979,3672,2,3209,4941,4932,9,3,3104
40877000,6,130804,Leça do Balio,17571,8422,9149,17106,8066,9040,6634,7,5486,7713,7708,5,9,3691
41055000,6,130805,Leça da Palmeira,18502,8716,9786,18006,8532,9474,7324,3,5828,9400,9393,7,16,3656
41310000,6,130806,Matosinhos,30984,14429,16555,29694,13666,16028,12485,8,9446,15032,15014,18,21,4010
41572000,6,130807,Perafita,13607,6571,7036,13153,6244,6909,5036,0,4372,5856,5848,8,3,3244
41731000,6,130808,Santa Cruz do Bispo,5767,2846,2921,5538,2718,2820,1964,8,1671,2215,2207,8,3,1320
41804000,6,130809,São Mamede de Infesta,23122,10745,12377,23376,10786,12590,9508,7,7138,12284,12279,5,11,4263
42030000,6,130810,Senhora da Hora,27747,13015,14732,27257,12610,14647,10938,4,8743,12979,12973,6,8,3626
42282000,6,131201,Aldoar,12843,6044,6799,12799,5891,6908,4850,10,3833,5843,5838,5,13,2212
42402000,6,131202,Bonfim,24265,10674,13591,24146,10541,13605,10994,39,6955,14993,14988,5,91,5428
42604000,6,131203,Campanhã,32659,15130,17529,31846,14582,17264,12955,18,10011,16431,16361,70,27,7133
42971000,6,131204,Cedofeita,22077,9736,12341,22814,9970,12844,10375,31,6221,15711,15700,11,82,4796
43143000,6,131205,Foz do Douro,10997,5098,5899,10569,4824,5745,4517,3,3306,5701,5698,3,6,1962
43301000,6,131206,Lordelo do Ouro,22270,10337,11933,22068,10158,11910,8631,2,6682,10919,10918,1,9,2651
43498000,6,131207,Massarelos,6789,3088,3701,7698,3523,4175,3064,2,1951,4380,4376,4,16,1114
43597000,6,131208,Miragaia,2067,953,1114,3012,1655,1357,993,0,564,1522,1522,0,7,572
43638000,6,131209,Nevogilde,5018,2296,2722,4748,2145,2603,1985,3,1455,2460,2459,1,3,896
43691000,6,131210,Paranhos,44298,20045,24253,47800,21748,26052,19185,33,13089,27192,27179,13,64,7789
44108000,6,131211,Ramalde,38012,17311,20701,36838,16636,20202,15352,19,11355,18835,18831,4,24,4783
44426000,6,131212,Santo Ildefonso,9029,4104,4925,9888,4559,5329,4636,13,2368,7132,7126,6,89,2713
44544000,6,131213,São Nicolau,1906,842,1064,2017,922,1095,804,6,546,1586,1585,1,17,443
44581000,6,131214,Sé,3460,1609,1851,3705,1725,1980,1583,7,904,2745,2738,7,43,1178
44644000,6,131215,Vitória,1901,837,1064,2268,1019,1249,902,3,500,1921,1917,4,29,654
44685000,6,131301,A Ver-o-Mar,8675,4111,4564,8362,3890,4472,3123,2,2695,6405,6399,6,5,2351
44841000,6,131302,Aguçadoura,4257,2067,2190,4212,2033,2179,1218,0,1305,1684,1684,0,0,1477
44937000,6,131303,Amorim,2784,1350,1434,2730,1313,1417,871,0,855,1022,1022,0,0,903
45019000,6,131304,Argivai,2163,1002,1161,2116,962,1154,728,0,676,869,869,0,0,608
45055000,6,131305,Balazar,2543,1194,1349,2449,1130,1319,816,1,745,1094,1093,1,1,877
45152000,6,131306,Beiriz,3683,1760,1923,3746,1842,1904,1187,0,1155,1549,1549,0,1,1323
45248000,6,131307,Estela,2316,1123,1193,2233,1063,1170,652,1,696,934,934,0,4,892
45325000,6,131308,Laundos,2055,976,1079,1997,933,1064,564,0,629,785,785,0,1,777
45386000,6,131309,Navais,1479,681,798,1417,645,772,439,0,455,557,557,0,0,526
45445000,6,131310,Póvoa de Varzim,28420,13243,15177,27122,12403,14719,10660,5,8628,18128,18126,2,19,5510
45795000,6,131311,Rates,2505,1234,1271,2442,1188,1254,682,1,749,880,880,0,2,868
45885000,6,131312,Terroso,2528,1217,1311,2450,1178,1272,729,4,730,983,983,0,4,948
45974000,6,131501,Alfena,15211,7372,7839,14582,6964,7618,5309,4,4767,6221,6216,5,5,3641
46136000,6,131502,Campo,9197,4538,4659,8942,4374,4568,3079,1,2897,3537,3531,6,2,2324
46290000,6,131503,Ermesinde,38798,18358,20440,37307,17463,19844,14761,15,12374,17395,17383,12,18,6448
46615000,6,131504,Sobrado,6727,3262,3465,6589,3157,3432,2139,1,2066,2475,2475,0,1,1893
46722000,6,131505,Valongo,23925,11486,12439,22789,10786,12003,8658,3,7528,10785,10778,7,6,4169
46996000,6,131601,Arcos,819,393,426,807,381,426,251,0,247,312,312,0,1,292
47023000,6,131602,Árvore,5196,2609,2587,4976,2448,2528,1845,1,1604,2724,2722,2,1,1751
47144000,6,131603,Aveleda,1314,633,681,1269,599,670,447,0,423,503,501,2,0,462
47174000,6,131604,Azurara,2305,1091,1214,2309,1081,1228,829,2,716,1264,1264,0,6,692
47210000,6,131605,Bagunte,1489,730,759,1396,674,722,424,1,443,494,493,1,1,483
47250000,6,131606,Canidelo,906,435,471,886,418,468,293,0,283,330,330,0,0,272
47272000,6,131607,Fajozes,1425,699,726,1376,661,715,468,1,449,564,559,5,1,430
47313000,6,131608,Ferreiró,690,339,351,667,322,345,212,0,198,247,247,0,1,226
47330000,6,131609,Fornelo,1392,671,721,1358,644,714,463,0,428,604,604,0,0,483
47365000,6,131610,Gião,1756,877,879,1671,824,847,615,0,556,672,671,1,0,519
47401000,6,131611,Guilhabreu,2357,1154,1203,2273,1091,1182,787,0,738,841,840,1,0,658
47444000,6,131612,Junqueira,2019,977,1042,1941,920,1021,647,1,621,780,780,0,1,714
47492000,6,131613,Labruge,2806,1372,1434,2667,1281,1386,953,1,870,1504,1502,2,1,866
47546000,6,131614,Macieira da Maia,2321,1138,1183,2207,1067,1140,757,1,737,952,940,12,1,635
47588000,6,131615,Malta,1385,686,699,1339,647,692,463,0,439,506,506,0,0,358
47614000,6,131616,Mindelo,3491,1646,1845,3320,1535,1785,1266,0,1098,2478,2478,0,0,1640
47728000,6,131617,Modivas,1806,873,933,1740,828,912,596,0,576,718,718,0,0,553
47772000,6,131618,Mosteiró,931,451,480,931,450,481,320,0,293,409,409,0,0,354
47807000,6,131619,Outeiro Maior,369,179,190,349,168,181,103,0,108,132,132,0,0,122
47825000,6,131620,Parada,300,156,144,292,151,141,94,0,89,120,120,0,0,113
47841000,6,131621,Retorta,1165,574,591,1122,537,585,396,0,364,479,479,0,1,376
47866000,6,131622,Rio Mau,1862,900,962,1780,845,935,593,0,568,732,732,0,0,642
47923000,6,131623,Tougues,887,426,461,833,385,448,286,0,274,340,340,0,0,244
47941000,6,131624,Touguinha,2000,970,1030,1902,891,1011,601,2,571,743,742,1,2,543
47968000,6,131625,Touguinhó,1386,663,723,1292,600,692,439,0,431,574,574,0,0,478
47997000,6,131626,Vairão,1251,590,661,1206,565,641,391,0,388,487,487,0,1,414
48037000,6,131627,Vila Chã,3094,1473,1621,3027,1420,1607,1041,0,986,1672,1672,0,2,1314
48093000,6,131628,Vila do Conde,28636,13730,14906,27167,12466,14701,10192,11,8772,14832,14829,3,21,5940
48407000,6,131629,Vilar,1638,801,837,1575,757,818,555,0,537,633,633,0,0,503
48434000,6,131630,Vilar de Pinheiro,2537,1233,1304,2465,1186,1279,883,0,818,1083,1081,2,0,818
48483000,6,131701,Arcozelo,14352,6937,7415,13826,6610,7216,5319,7,4498,6963,6955,8,9,3862
48732000,6,131702,Avintes,11497,5603,5894,11260,5479,5781,4119,1,3636,4973,4965,8,2,2897
48900000,6,131703,Canelas,13459,6525,6934,13103,6289,6814,4876,0,4270,5841,5833,8,0,2324
49034000,6,131704,Canidelo,27769,13362,14407,26591,12606,13985,10768,4,8806,13291,13274,17,9,5427
49283000,6,131705,Crestuma,2621,1273,1348,2533,1221,1312,873,1,824,1020,1020,0,2,702
49317000,6,131706,Grijó,10578,5115,5463,10317,4941,5376,3705,1,3342,4513,4487,26,11,3286
49492000,6,131707,Gulpilhares,11341,5432,5909,10870,5122,5748,4223,8,3521,5594,5590,4,10,3014
49619000,6,131708,Lever,2794,1365,1429,2706,1312,1394,940,0,869,1139,1139,0,3,972
49673000,6,131709,Madalena,10040,4789,5251,9614,4538,5076,3823,3,3197,4884,4877,7,3,3030
49803000,6,131710,Mafamude,38544,17734,20810,37271,16955,20316,15918,10,11960,19714,19691,23,13,5050
50082000,6,131711,Olival,5812,2807,3005,5683,2724,2959,1931,0,1818,2180,2180,0,0,1599
50193000,6,131712,Oliveira do Douro,22383,10651,11732,21518,10122,11396,8509,1,7135,10585,10575,10,1,3872
50383000,6,131713,Pedroso,18714,9148,9566,18078,8750,9328,6626,6,5923,8051,8044,7,13,5415
50659000,6,131714,Perozinho,6359,3151,3208,6136,3006,3130,2240,1,1988,2618,2617,1,1,1830
50762000,6,131715,Sandim,5938,2866,3072,5899,2857,3042,1908,1,1846,2275,2274,1,2,1962
50895000,6,131716,Vila Nova de Gaia (Santa Marinha),30146,14054,16092,29046,13408,15638,12523,8,9326,16346,16334,12,10,5266
51179000,6,131717,São Félix da Marinha,12706,6144,6562,12364,5990,6374,4799,2,3991,6431,6425,6,3,3216
51382000,6,131718,São Pedro da Afurada,3568,1737,1831,3522,1708,1814,1537,0,1039,2137,2137,0,4,658
51432000,6,131719,Seixezelo,1712,831,881,1651,791,860,601,0,537,758,758,0,0,517
51459000,6,131720,Sermonde,1360,655,705,1315,627,688,466,1,417,548,548,0,1,439
51480000,6,131721,Serzedo,7891,3767,4124,7639,3597,4042,2771,1,2527,3288,3255,33,1,2090
51587000,6,131722,Valadares,10678,5072,5606,10266,4830,5436,3998,4,3370,4834,4831,3,8,2438
51705000,6,131723,Vilar de Andorinho,18155,8820,9335,18864,8818,10046,6458,2,5629,7882,7876,6,3,2489
51868000,6,131724,Vilar do Paraíso,13878,6652,7226,13321,6302,7019,5332,3,4393,6387,6378,9,3,2733
52014000,6,10601,Bairros,2047,980,1067,1934,907,1027,660,0,656,801,801,0,0,708
52086000,6,10602,Fornos,1439,666,773,1331,588,743,515,0,449,678,678,0,0,617
52153000,6,10603,Paraíso,924,473,451,888,445,443,318,0,275,515,515,0,0,479
52230000,6,10604,Pedorido,1458,712,746,1403,678,725,505,1,450,685,684,1,1,645
52304000,6,10605,Raiva,2312,1154,1158,2227,1090,1137,791,2,689,1084,1084,0,2,1020
52372000,6,10606,Real,1300,635,665,1241,598,643,418,0,392,655,655,0,0,599
52456000,6,10607,Santa Maria de Sardoura,2538,1257,1281,2367,1134,1233,814,1,771,1045,1042,3,1,982
52530000,6,10608,São Martinho de Sardoura,1931,954,977,1807,864,943,612,0,596,742,742,0,0,609
52587000,6,10609,Sobrado,2784,1353,1431,2657,1249,1408,942,1,865,1218,1216,2,4,908
52669000,6,30401,Abadim,571,268,303,556,259,297,182,0,158,309,309,0,2,309
52697000,6,30402,Alvite,963,467,496,884,411,473,301,0,283,423,423,0,1,404
52740000,6,30403,Arco de Baúlhe,1669,829,840,1597,779,818,547,0,486,896,896,0,1,727
52790000,6,30404,Basto,938,463,475,880,421,459,282,0,258,441,441,0,0,426
52822000,6,30405,Bucos,554,261,293,504,225,279,191,1,162,326,326,0,5,327
52857000,6,30406,Cabeceiras de Basto,711,344,367,671,323,348,255,1,188,504,504,0,2,500
52912000,6,30407,Cavez,1268,623,645,1236,606,630,461,1,377,883,883,0,5,875
52962000,6,30408,Faia,558,283,275,537,265,272,187,0,163,258,258,0,2,236
52987000,6,30409,Gondiães,227,104,123,218,99,119,105,0,66,275,275,0,1,270
53012000,6,30410,Outeiro,1116,547,569,1081,523,558,365,0,337,503,503,0,0,492
53052000,6,30411,Painzela,959,464,495,894,418,476,330,0,272,483,483,0,0,449
53088000,6,30412,Passos,221,93,128,211,86,125,78,0,65,127,127,0,2,128
53110000,6,30413,Pedraça,760,372,388,714,344,370,257,0,220,436,436,0,1,405
53147000,6,30414,Refojos de Basto,4680,2260,2420,4361,2064,2297,1557,1,1387,2379,2377,2,4,1851
53345000,6,30415,Rio Douro,942,456,486,918,445,473,334,0,276,662,662,0,1,654
53415000,6,30416,Vila Nune,379,188,191,362,178,184,119,0,111,224,224,0,0,222
53431000,6,30417,Vilar de Cunhas,194,93,101,184,88,96,71,0,60,199,199,0,1,195
53455000,6,30501,Agilde,1227,617,610,1184,589,595,413,0,357,611,610,1,0,595
53498000,6,30502,Arnóia,1702,838,864,1612,780,832,572,1,492,1010,1010,0,2,985
53580000,6,30503,Borba de Montanha,1294,595,699,1234,552,682,403,1,353,568,567,1,2,553
53638000,6,30504,Britelo,2561,1238,1323,2502,1197,1305,888,0,753,1283,1283,0,1,1071
53742000,6,30505,Caçarilhe,466,229,237,454,223,231,163,0,140,265,265,0,0,258
53763000,6,30506,Canedo de Basto,1010,492,518,933,443,490,344,0,301,509,509,0,1,506
53800000,6,30507,Carvalho,789,385,404,823,402,421,259,0,220,419,419,0,0,402
53835000,6,30508,Codeçoso,444,206,238,428,196,232,166,0,129,261,261,0,0,256
53870000,6,30509,Corgo,311,144,167,313,144,169,113,0,88,209,209,0,0,205
53885000,6,30510,Fervença,1445,701,744,1381,653,728,495,0,440,765,765,0,0,671
53938000,6,30511,Gagos,628,308,320,599,287,312,210,0,183,316,316,0,0,299
53969000,6,30512,Gémeos,650,324,326,625,305,320,221,0,192,319,319,0,2,273
54000000,6,30513,Infesta,292,148,144,253,118,135,111,0,78,186,186,0,0,184
54012000,6,30514,Molares,621,291,330,619,299,320,200,2,173,292,292,0,3,262
54036000,6,30515,Moreira do Castelo,627,322,305,572,283,289,197,0,181,269,269,0,0,267
54069000,6,30516,Ourilhe,459,220,239,429,202,227,154,0,137,269,269,0,0,264
54103000,6,30517,Rego,1241,614,627,1150,548,602,427,0,351,737,737,0,0,719
54158000,6,30518,Ribas,1068,494,574,1002,452,550,312,2,287,480,480,0,3,461
54200000,6,30519,Basto (Santa Tecla),212,98,114,201,90,111,74,0,59,167,167,0,0,167
54220000,6,30520,Basto (São Clemente),1524,761,763,1386,692,694,532,0,459,837,837,0,0,755
54275000,6,30521,Vale de Bouro,813,374,439,790,355,435,274,0,244,445,445,0,0,440
54309000,6,30522,Veade,714,350,364,676,325,351,251,0,209,402,402,0,0,379
